"Geneid","SRR1177963","SRR1177964","SRR1177965","SRR1177997","SRR1177999","SRR1178002","SRR1178014","SRR1178021","SRR1178047"
"10764","NM_001173507",840,819,760,911,998,801,804,881,900
"10765","NM_032990",8,6,3,4,2,5,12,13,17
"10766","NM_001112742",1,0,1,3,1,0,0,6,3
"10767","NM_001191756",631,649,688,632,666,658,552,733,676
"10768","NM_001106951",506,596,511,460,498,421,532,667,691
"10769","NM_017068",4663,4788,4206,4412,4337,4417,3658,3178,3595
"10770","NM_001109631",0,0,0,0,0,0,0,0,0
"10771","NM_001107950",166,182,181,153,207,184,188,257,237
"10772","NM_001191760",186,188,122,209,231,158,155,185,186
"10773","NM_145789",8,6,10,5,11,10,12,20,15
"10774","NM_001113750",0,0,0,0,0,0,0,0,0
"10775","NM_001037544",0,0,0,0,0,0,0,0,0
"10776","NM_152861",486,484,477,392,448,401,411,511,533
"10777","NM_001271265",46,35,29,37,38,27,19,41,49
"10778","NM_001108242",14,19,41,56,21,82,22,22,18
"10779","NM_033653",1374,1506,1264,964,1364,1164,1555,1823,1911
"10780","NM_001108814",0,0,0,0,0,0,0,0,0
"10781","NM_013198",1521,1818,1392,2699,2950,2722,2034,1188,1281
"10782","NM_001106952",10,18,30,2,3,0,8,7,17
"10783","NM_001108246",3380,3818,3465,3621,3846,3499,3636,4489,4386
"10784","NM_001135893",0,5,9,12,7,8,2,18,1
"10785","NM_001135923",204,230,189,182,224,232,215,212,210
"10786","NM_001007091",381,391,321,486,541,467,663,621,702
"10787","NM_001191727",359,342,315,374,388,347,392,390,387
"10788","NM_001191586",195,251,229,268,362,307,221,236,306
"10789","NM_013078",4523,5639,4101,6726,7380,7036,3817,2134,2561
"10790","NM_022524",44,28,40,24,25,27,36,46,44
"10791","NM_001108815",616,748,564,1151,1421,1375,1129,744,948
"10792","NM_001191728",0,1,1,0,0,0,1,0,0
"10793","NM_001301646",15,46,31,17,23,17,11,13,6
"10794","NM_053807",334,317,309,356,406,320,386,449,533
"10795","NM_001014109",83,119,64,95,105,91,89,84,69
"10796","NM_017106",85,104,96,48,46,40,51,137,168
"10797","NM_001191730",41,53,35,20,27,29,27,21,24
"10798","NM_031084",1301,1534,1117,1813,1674,1742,1901,1662,1993
"10799","NM_012765",0,0,0,0,0,0,0,0,0
"10800","NM_181085",0,0,0,0,0,0,0,0,0
"10801","NM_080898",0,1,1,0,0,0,0,0,0
"10802","NM_001354556",0,0,0,0,0,0,0,0,0
"10803","NM_001354555",0,0,0,0,0,0,0,0,0
"10804","NM_053831",0,0,0,0,0,0,0,0,0
"10805","NM_001109014",134,121,108,125,144,134,423,156,284
"10806","NM_053623",11315,12456,10879,4825,3995,5886,6745,8275,6098
"10807","NM_001037546",48,55,50,62,68,58,32,30,41
"10808","NM_001163607",1,0,2,0,0,0,0,0,0
"10809","NR_132118",4,5,5,6,6,5,5,2,1
"10810","NM_001277425",13,11,6,18,12,18,11,14,16
"10811","NM_001047893",265,338,306,300,333,290,282,311,365
"10812","NM_022927",20,12,16,24,22,19,37,67,34
"10813","NM_001106960",0,1,3,0,0,0,0,2,1
"10814","NM_138846",12,9,10,12,27,24,13,12,14
"10815","NM_012568",0,1,1,0,0,0,0,0,0
"10816","NM_001134588",693,927,639,343,412,355,764,882,829
"10817","NM_001109016",1,2,2,6,3,4,7,6,8
"10818","NM_031761",3,6,8,6,10,12,11,8,18
"10819","NM_001191913",0,1,0,0,1,0,0,0,0
"10820","NM_001005551",7,16,7,31,28,28,39,36,43
"10821","NM_012706",4,0,0,3,2,1,0,0,1
"10822","NM_001004253",566,573,452,396,496,436,493,655,693
"10823","NM_053360",11,20,17,31,37,38,34,19,34
"10824","NM_001127568",78,86,59,80,58,48,51,68,77
"10825","NM_001192004",105,128,140,184,174,148,145,196,224
"10826","NM_021686",0,0,0,0,0,0,0,0,0
"10827","NM_001113366",0,0,0,0,0,0,0,0,0
"10828","NM_013004",0,0,0,0,0,0,0,0,1
"10829","NM_001033899",24,54,26,23,23,44,39,41,53
"10830","NM_001191888",57,27,48,20,40,42,33,69,66
"10831","NM_012698",0,0,0,0,0,0,0,0,0
"10832","NM_001005246",26,11,19,36,33,23,40,48,38
"10833","NM_001005244",0,0,0,0,0,0,0,0,0
"10834","NM_001177824",8,11,6,2,1,2,1,0,0
"10835","NM_053317",0,0,0,0,0,0,0,0,0
"10836","NM_024381",6237,7968,5436,6526,7220,7009,3203,1472,1490
"10837","NM_001177683",1,0,0,0,0,0,0,0,0
"10838","NM_001108021",26,21,39,31,36,19,13,38,37
"10839","NM_001106581",14,11,19,14,23,18,10,11,28
"10840","NM_023957",27,11,29,19,31,23,38,43,40
"10841","NM_001037367",0,0,0,0,0,0,1,0,1
"10842","NM_030863",242,254,269,327,367,359,416,324,487
"10843","NM_001126374",26,37,30,58,60,56,39,41,35
"10844","NM_001107848",21,30,24,44,50,29,29,21,35
"10845","NM_001190993",9,13,7,4,14,11,2,5,5
"10846","NM_001108245",14,17,25,26,16,25,13,11,13
"10847","NM_134336",2,1,0,1,6,2,1,0,5
"10848","NM_001191723",498,498,488,374,429,424,463,593,614
"10849","NM_001108817",29,32,21,27,28,38,38,58,79
"10850","NM_001126373",123,132,117,122,138,119,151,170,143
"10851","NM_022626",154,156,145,69,104,110,102,128,107
"10852","NM_147216",621,807,562,1528,1678,1260,413,282,356
"10853","NM_212518",467,584,398,368,385,387,328,345,326
"10854","NM_001039101",219,223,174,296,340,280,220,181,173
"10855","NM_053946",505,562,561,732,795,681,710,964,828
"10856","NM_052803",50,41,54,49,46,41,57,77,93
"10857","NM_001191722",0,0,0,0,0,0,0,0,0
"10858","NM_001191721",10,20,13,3,3,8,7,13,13
"10859","NM_001134568",0,0,0,0,0,0,2,1,0
"10860","NM_001014105",407,462,428,301,318,327,334,349,341
"10861","NM_017067",195,186,187,169,154,158,196,254,225
"10862","NM_001108244",18,17,14,15,21,20,21,17,17
"10863","NM_001169129",0,0,1,1,0,1,1,2,2
"10864","NM_023971",0,0,0,0,1,0,0,0,0
"10865","NM_001007798",18,9,15,27,20,33,22,21,35
"10866","NM_001191731",0,0,0,0,0,0,0,0,0
"10867","NM_001007714",1703,1711,1604,2036,2062,1856,2432,4256,4398
"10868","NM_001191797",1,1,3,0,1,3,1,1,1
"10869","NM_001191889",42,37,39,23,36,28,36,49,53
"10870","NM_031356",1842,2061,1785,1607,1868,1742,1668,1819,2007
"10871","NM_057155",361,341,229,1967,1512,1726,463,202,139
"10872","NM_001191736",26,37,41,1,1,4,2,8,4
"10873","NM_001014108",668,609,562,1109,991,883,679,624,749
"10874","NM_001271199",1,1,3,1,2,3,1,1,0
"10875","NM_152845",0,0,0,0,0,0,0,0,0
"10876","NM_001005565",24,33,29,33,44,52,29,25,47
"10877","NM_001109019",0,0,0,0,0,0,0,0,0
"10878","NM_053428",63,31,54,0,1,1,0,0,0
"10879","NM_001106343",122,89,89,56,46,68,48,67,101
"10880","NM_017069",0,0,0,0,0,0,0,0,0
"10881","NM_001109534",3,1,3,0,0,2,2,3,13
"10882","NM_017088",1578,1653,1545,1344,1723,1713,2109,2352,2739
"10883","NM_001107941",2,4,5,2,3,1,1,2,2
"10884","NM_001195270",0,0,0,0,0,0,0,0,0
"10885","NM_001109313",1,0,6,7,0,5,1,1,7
"10886","NM_001030033",132,197,129,183,200,184,272,315,284
"10887","NM_001044237",315,328,272,312,324,305,303,369,385
"10888","NM_053381",2,5,2,7,5,4,3,2,2
"10889","NM_001109314",155,147,158,133,138,111,128,158,136
"10890","NM_182822",2,0,0,0,1,2,0,0,1
"10891","NM_001024901",0,0,0,0,0,0,0,0,0
"10892","NM_001024873",0,0,0,0,0,0,0,0,0
"10893","NM_001037581",0,0,0,0,0,1,1,0,0
"10894","NM_001079896",13,12,10,13,23,30,15,12,28
"10895","NM_001024874",0,0,0,0,0,0,0,0,0
"10896","NM_001025776",0,0,0,0,0,0,0,0,0
"10897","NM_001025654",0,0,0,0,0,0,0,0,0
"10898","NM_001024889",0,0,0,0,0,0,0,0,0
"10899","NM_001135607",0,0,0,0,0,0,0,0,0
"10900","NM_001109315",0,0,0,0,0,0,0,0,0
"10901","NM_001025746",0,0,0,0,0,0,0,0,0
"10902","NM_001108813",430,476,399,480,559,488,467,469,466
"10903","NM_001014791",2,3,4,1,7,1,2,7,5
"10904","NM_001135873",319,316,296,168,181,186,206,292,321
"10905","NM_001024872",130,146,140,126,150,134,103,132,122
"10906","NM_012875",49,49,41,25,21,16,34,88,72
"10907","NM_021703",5,2,2,0,4,2,5,3,2
"10908","NM_001173373",0,0,0,0,0,0,0,0,0
"10909","NM_001013933",285,284,234,265,308,255,319,274,341
"10910","NM_001173429",13,8,15,13,20,17,9,12,13
"10911","NM_057102",3516,4024,3478,3121,3480,3132,2346,3957,3707
"10912","NM_021766",9727,9415,8527,16436,17926,15625,16027,20223,18565
"10913","NM_001191585",23,34,14,27,38,34,22,12,32
"10914","NM_001014065",13,20,17,17,7,16,5,23,18
"10915","NM_001100823",121,129,115,93,128,87,111,135,168
"10916","NM_001110782",0,1,0,0,1,0,1,0,0
"10917","NM_019133",0,1,0,0,0,0,0,0,0
"10918","NM_022532",750,789,646,778,895,742,786,998,831
"10919","NM_053819",28,18,28,35,42,44,37,39,73
"10920","NM_001033663",66,72,72,61,72,88,71,88,69
"10921","NM_001108059",213,197,170,168,194,173,149,194,178
"10922","NM_001106757",308,269,384,570,583,714,359,335,395
"10923","NM_001006982",302,285,261,223,235,175,261,305,327
"10924","NM_001014080",1751,2073,1623,2005,2476,2178,2028,2579,3132
"10925","NM_001008861",185,160,153,62,74,57,64,54,96
"10926","NM_031077",130,124,87,117,154,145,237,226,236
"10927","NM_001004132",0,0,0,0,0,0,0,1,0
"10928","NM_031546",3145,3932,2868,12066,12873,11816,1759,684,568
"10929","NM_001106756",1070,1156,959,1065,1228,1169,1015,959,1068
"10930","NM_001109012",83,99,97,92,114,130,108,107,169
"10931","NM_207600",12,23,13,20,49,34,42,20,25
"10932","NR_031934",0,2,1,0,0,0,1,1,0
"10933","NR_031935",0,0,0,0,0,0,0,0,0
"10934","NM_001106971",0,0,0,0,0,0,0,0,0
"10935","NM_001025027",118,122,137,147,154,153,167,166,175
"10936","NM_001024925",5,4,3,5,8,3,6,3,5
"10937","NM_001100967",0,0,0,0,0,0,0,0,1
"10938","NM_001135997",6,2,0,1,5,3,5,7,11
"10939","NM_001047882",0,0,0,0,0,0,0,0,0
"10940","NM_001126286",168,190,145,133,121,120,153,214,215
"10941","NM_001109365",4,13,5,3,5,1,3,10,5
"10942","NM_206950",725,807,684,1512,737,1030,1218,1001,813
"10943","NM_001106954",0,0,0,0,0,0,0,0,0
"10944","NM_178333",1,0,0,0,0,0,1,0,2
"10945","NM_001134598",0,0,0,0,0,0,0,0,0
"10946","NM_023965",127,114,172,204,217,299,133,173,187
"10947","NM_001013228",362,358,339,412,559,526,495,361,521
"10948","NM_001012227",115,172,118,75,71,72,100,118,84
"10949","NM_001110367",0,0,0,0,0,0,0,0,0
"10950","NM_138854",0,1,4,1,2,1,0,0,0
"10951","NM_057137",1723,1749,1350,1893,2373,2046,2007,826,867
"10952","NM_001173355",27,31,10,38,30,26,27,47,71
"10953","NM_001108247",192,196,190,138,185,190,203,194,224
"10954","NM_053696",366,301,285,307,274,226,322,1217,628
"10955","NM_001108248",16,13,23,35,36,33,19,25,30
"10956","NM_001106955",156,156,152,138,154,115,122,162,161
"10957","NM_001106956",72,67,48,69,88,73,67,96,141
"10958","NM_001106957",0,0,2,3,1,2,0,1,2
"10959","NM_012764",0,1,0,1,1,1,2,2,1
"10960","NM_019279",10,5,4,9,13,9,7,10,3
"10961","NM_001172103",12,27,13,50,99,67,41,45,50
"10962","NM_001013957",129,123,106,176,189,149,161,182,179
"10963","NM_001127642",230,170,200,237,272,231,310,401,364
"10964","NM_001109375",0,1,4,1,0,0,0,1,1
"10965","NM_001037496",812,852,761,825,957,803,816,930,1072
"10966","NM_001105748",0,2,4,1,3,1,0,1,5
"10967","NM_001108249",266,274,171,293,294,233,309,296,328
"10968","NM_001271227",290,330,253,343,332,295,490,497,781
"10969","NM_001191729",42,29,40,39,45,40,107,167,209
"10970","NM_001109013",15,21,17,46,42,44,45,39,59
"10971","NM_001109381",282,264,280,337,375,354,245,352,390
"10972","NM_001013958",486,475,453,320,349,279,520,637,669
"10973","NM_012664",4,0,1,0,6,1,1,2,1
"10974","NM_001135837",165,181,129,167,171,143,198,192,219
"10975","NM_207601",80,90,58,60,61,65,207,286,441
"10976","NM_001108250",7,1,6,2,5,1,2,5,4
"10977","NM_053701",2,0,0,0,0,0,1,1,0
"10978","NM_001014110",175,129,141,121,156,119,198,86,132
"10979","NR_032267",0,0,0,0,0,0,0,0,0
"10980","NR_032741",0,0,0,0,0,0,0,0,0
"10981","NR_037342",0,0,0,0,0,0,0,0,0
"10982","NR_032108",0,0,0,0,0,0,0,0,0
"10983","NR_032285",0,0,0,0,0,0,0,0,0
"10984","NR_032284",0,0,0,0,0,0,0,0,0
"10985","NM_024402",0,0,0,1,12,0,0,0,0
"10986","NM_021837",0,0,0,0,0,0,0,0,0
"10987","NM_001013959",0,0,0,0,0,0,0,0,0
"10988","NM_182818",0,0,0,0,0,0,0,0,0
"10989","NM_021670",0,0,0,0,0,0,0,1,0
"10990","NM_133538",0,3,4,3,6,1,0,0,1
"10991","NR_031948",0,0,0,0,0,0,0,0,0
"10992","NR_106693",0,0,0,0,0,0,0,0,0
"10993","NR_037329",0,0,0,0,0,0,0,0,0
"10994","NR_032766",0,0,0,0,0,0,0,0,0
"10995","NR_037370",0,0,0,0,0,0,0,0,0
"10996","NM_001013951",117,112,88,127,132,121,149,142,158
"10997","NM_031808",0,1,5,5,2,7,5,0,1
"10998","NM_019210",0,0,0,1,0,0,0,0,0
"10999","NM_199502",25,60,43,17,11,2,10,9,5
"11000","NM_001101003",1,0,0,4,2,4,2,0,0
"11001","NM_001108120",287,290,231,190,236,161,125,146,119
"11002","NM_001127657",14,20,12,9,15,19,8,10,7
"11003","NM_001108251",438,369,372,361,478,392,390,582,665
"11004","NM_053972",0,4,2,6,4,4,1,4,8
"11005","NM_001108252",0,0,0,0,0,1,0,0,3
"11006","NM_001013250",50,60,56,94,85,111,86,95,90
"11007","NM_013197",32,44,45,29,68,47,14,15,10
"11008","NM_001079892",92,99,79,51,71,60,67,90,105
"11009","NM_080479",1,0,0,0,0,0,1,0,0
"11010","NM_001271110",0,0,0,0,0,1,0,1,0
"11011","NM_001271109",0,0,0,0,0,0,0,0,0
"11012","NM_001081958",316,341,312,286,335,297,374,488,513
"11013","NM_001115027",263,284,232,246,257,234,341,399,359
"11014","NR_031807",0,0,0,0,0,0,0,0,0
"11015","NR_031855",0,0,0,0,0,0,0,0,0
"11016","NM_031683",718,815,702,833,904,866,769,975,1014
"11017","NM_031682",4361,4704,3761,2552,3337,3003,2255,1572,1541
"11018","NM_001007715",58,48,39,30,32,41,77,91,103
"11019","NM_001277386",1,1,0,2,2,3,5,3,4
"11020","NM_022255",0,0,0,0,0,2,0,0,0
"11021","NM_001191618",190,162,142,186,183,190,248,301,281
"11022","NM_001109366",0,0,0,0,0,0,0,0,0
"11023","NM_001106958",2,1,3,0,1,0,1,0,0
"11024","NM_022198",1314,1301,1135,1819,2133,1957,1161,1165,915
"11025","NM_001191732",325,287,307,202,214,234,277,442,452
"11026","NM_001271078",0,0,0,0,0,0,0,0,0
"11027","NM_001271077",0,0,0,0,0,0,0,0,0
"11028","NM_001271076",0,0,0,0,0,0,0,0,0
"11029","NM_001271075",0,0,0,0,0,0,0,0,0
"11030","NM_001271074",0,0,0,0,0,0,0,0,0
"11031","NM_001271073",0,0,0,0,0,0,0,0,0
"11032","NM_019154",0,0,0,0,0,0,0,0,0
"11033","NM_001014111",397,371,363,317,378,321,476,623,635
"11034","NM_001109490",0,0,0,0,0,0,0,0,0
"11035","NM_012634",184,133,165,153,123,160,134,127,166
"11036","NM_001097582",38,19,43,33,50,43,22,28,38
"11037","NM_001108254",2,0,5,3,1,0,1,4,5
"11038","NM_001106961",202,189,168,164,169,158,171,245,266
"11039","NM_053458",715,790,731,441,509,468,537,542,561
"11040","NM_001024965",35,43,60,38,56,53,41,52,49
"11041","NM_001014112",0,0,0,0,0,0,0,0,0
"11042","NM_001109015",9,9,10,10,8,8,8,9,11
"11043","NM_001007756",123,105,64,83,102,93,123,141,213
"11044","NM_001192003",7,15,9,8,15,6,11,13,23
"11045","NM_001106962",1,1,0,0,0,0,0,0,0
"11046","NM_001108816",38,34,29,28,26,21,14,35,25
"11047","NM_001009474",168,248,164,155,140,180,592,648,743
"11048","NM_001012006",5,5,3,2,9,5,3,5,5
"11049","NM_020976",0,1,0,0,0,3,2,2,18
"11050","NM_001127531",36,16,28,47,47,56,39,40,40
"11051","NM_001108255",3,1,0,1,2,1,0,2,2
"11052","NM_012521",40,25,13,1,4,2,16,36,31
"11053","NM_001037187",160,135,170,96,76,104,113,179,155
"11054","NM_031816",1144,1163,920,917,912,991,1205,1683,2017
"11055","NM_001109316",7,8,6,17,24,13,12,7,8
"11056","NM_019308",0,0,1,0,1,1,0,1,1
"11057","NM_001104643",0,1,0,0,0,0,0,0,0
"11058","NM_001034935",0,0,1,2,0,0,1,1,1
"11059","NM_181366",0,0,0,0,0,0,0,0,0
"11060","NM_001270872",0,0,0,0,0,0,0,0,0
"11061","NM_001270871",0,0,0,0,0,0,0,0,0
"11062","NM_001004072",1095,1155,857,858,868,822,907,1174,1010
"11063","NM_001106963",707,740,707,453,465,420,912,1341,1500
"11064","NM_053395",0,0,0,0,0,0,0,0,0
"11065","NM_001191734",0,0,0,0,0,0,0,0,0
"11066","NM_053512",1085,1266,918,1484,1459,1315,1281,1399,1275
"11067","NM_001013960",140,118,109,49,68,50,202,328,448
"11068","NM_001007667",1039,967,1013,1083,1220,906,1100,1998,2203
"11069","NM_001047894",177,176,165,273,356,286,251,292,245
"11070","NM_001109402",0,0,0,0,0,0,0,0,0
"11071","NM_001106964",737,653,616,812,914,783,980,1020,1359
"11072","NM_001109415",0,0,0,0,0,0,0,0,0
"11073","NM_001033963",140,169,137,106,147,142,209,246,347
"11074","NM_138903",1,5,2,0,0,2,2,3,0
"11075","NM_019125",2,54,0,3,0,0,7,4,7
"11076","NM_012661",692,807,751,800,898,993,385,185,356
"11077","NM_001014272",157,157,161,123,100,135,151,197,228
"11078","NM_001025013",0,0,0,0,0,0,0,0,0
"11079","NM_001109317",850,864,1015,887,1244,1140,1070,1049,1187
"11080","NM_001319644",0,0,0,0,0,0,0,0,0
"11081","NM_001109318",4,6,3,7,9,6,6,2,4
"11082","NM_001106965",0,0,0,0,0,0,0,0,0
"11083","NM_001109367",0,0,0,0,0,0,0,0,0
"11084","NM_001128493",0,0,0,0,0,0,0,0,0
"11085","NM_001106946",0,0,0,0,0,0,0,0,0
"11086","NM_001024880",0,0,0,0,0,0,0,0,0
"11087","NM_001044246",0,0,0,0,0,0,0,0,0
"11088","NM_001100174",0,0,0,0,0,0,0,0,0
"11089","NM_173151",0,0,6,2,1,0,3,5,0
"11090","NR_028321",0,0,0,0,0,0,0,0,0
"11091","NM_001037211",0,0,0,0,0,0,0,0,0
"11092","NM_001100542",967,901,1212,773,819,887,1292,1903,1603
"11093","NM_053409",1609,1669,1412,1721,1824,1552,1073,1580,1528
"11094","NM_001109319",13,12,12,8,3,6,4,7,16
"11095","NM_001109320",57,50,57,41,58,53,41,95,69
"11096","NM_001170590",415,391,363,325,313,370,459,639,678
"11097","NR_031936",0,0,1,0,5,0,0,0,0
"11098","NM_133304",15,30,31,34,31,18,72,58,34
"11099","NM_001106582",0,0,0,0,1,0,0,0,0
"11100","NM_001106583",0,0,0,0,0,0,0,0,0
"11101","NM_001025747",295,318,289,309,287,286,330,613,439
"11102","NM_001107849",55,61,61,92,148,121,90,90,91
"11103","NM_017089",85,84,73,143,157,154,120,124,147
"11104","NR_037364",0,1,0,0,0,1,0,0,0
"11105","NR_128705",0,0,0,0,0,0,0,0,0
"11106","NM_001191724",0,0,0,0,0,1,0,0,0
"11107","NM_001109371",0,0,0,0,0,0,0,0,0
"11108","NM_001109370",0,0,0,0,0,0,0,0,0
"11109","NM_031680",5,12,16,14,3,25,13,12,13
"11110","NM_031624",243,223,250,208,182,151,278,304,324
"11111","NM_001106945",141,140,148,165,152,147,191,210,265
"11112","NM_001106944",1,1,5,3,8,7,1,0,4
"11113","NM_031639",156,191,140,195,217,244,229,223,203
"11114","NM_017217",0,0,0,0,2,0,1,0,1
"11115","NM_001193292",354,369,381,402,531,446,542,612,808
"11116","NM_080889",18,8,17,30,21,26,35,17,49
"11117","NM_001106943",124,117,73,117,232,155,122,172,207
"11118","NM_001040155",410,374,362,366,537,456,367,328,454
"11119","NM_017251",8062,8794,6657,10673,10745,10081,7017,4689,3186
"11120","NM_001012356",1176,1066,1043,981,1061,1038,1095,1478,1747
"11121","NM_017107",1247,1222,1319,1072,1185,1026,1085,1630,1425
"11122","NM_053415",5,3,5,6,8,18,3,4,10
"11123","NM_001098674",13,12,5,8,8,3,14,9,40
"11124","NM_172055",0,1,1,0,3,3,4,1,1
"11125","NM_001007600",41,43,40,17,28,26,58,118,116
"11126","NM_001014222",0,0,0,0,0,0,0,0,0
"11127","NM_001024789",11,5,2,1,1,2,1,4,5
"11128","NM_001106942",0,0,0,2,0,0,1,2,2
"11129","NM_001047974",8,11,10,3,4,5,2,7,10
"11130","NM_019203",2,1,3,1,5,3,10,43,156
"11131","NR_132635",46,43,30,30,27,45,31,51,26
"11132","NR_130116",15,11,16,12,18,24,13,15,25
"11133","NR_032135",1,0,0,1,1,2,0,0,0
"11134","NM_001024892",216,250,252,235,215,193,202,320,311
"11135","NR_032288",0,0,0,0,0,0,0,0,0
"11136","NM_001313815",5,7,3,0,1,3,3,4,5
"11137","NR_037341",0,0,0,0,0,0,0,0,0
"11138","NM_001106941",0,0,0,1,0,0,1,1,0
"11139","NM_001108818",116,110,84,76,77,90,146,180,272
"11140","NM_001079891",39,39,33,23,25,23,120,104,99
"11141","NR_032273",0,0,0,0,0,0,0,0,0
"11142","NM_021867",0,0,0,0,0,0,0,0,0
"11143","NM_182819",1347,1382,974,1015,1110,1009,1193,1028,1096
"11144","NM_001177826",5,8,4,3,4,2,5,5,2
"11145","NM_053291",3013,3401,2771,2628,3339,3228,3170,4285,4726
"11146","NM_133615",134,115,120,125,127,115,63,114,111
"11147","NM_053641",0,2,4,8,3,8,3,5,2
"11148","NM_001106940",2,3,4,1,5,0,0,1,1
"11149","NM_001177682",8,6,9,28,8,16,10,13,17
"11150","NM_001106938",5,2,7,3,6,8,2,2,5
"11151","NM_001025712",8,14,12,11,13,14,9,5,9
"11152","NM_031851",261,298,258,121,104,116,108,212,247
"11153","NM_001106937",0,0,0,0,0,0,0,0,0
"11154","NM_001134589",81,95,94,132,131,117,140,222,197
"11155","NM_001126271",0,0,0,0,0,0,0,0,0
"11156","NM_001106936",0,1,0,0,0,0,0,1,1
"11157","NM_001106935",0,0,0,0,0,0,0,0,0
"11158","NM_001134706",0,0,0,0,0,0,0,0,0
"11159","NM_001276434",0,0,0,0,0,0,0,0,0
"11160","NM_001109439",9,1,6,9,7,11,14,6,23
"11161","NM_017252",0,0,0,0,1,0,0,0,0
"11162","NR_130147",82,127,134,147,146,134,70,141,129
"11163","NM_001163543",1,1,0,0,2,1,0,3,1
"11164","NM_001108819",23,32,24,0,1,0,1,2,1
"11165","NM_001106934",1,1,0,1,2,0,0,0,3
"11166","NR_032109",0,0,0,0,0,0,0,0,0
"11167","NM_001106969",0,0,0,0,0,0,0,0,0
"11168","NM_001110366",0,0,0,0,0,0,0,0,0
"11169","NM_133402",58,66,45,28,49,28,24,71,80
"11170","NM_001106966",0,0,0,0,0,0,0,0,0
"11171","NM_001106967",0,0,0,0,0,0,0,0,0
"11172","NM_001106968",0,0,0,0,0,0,0,0,0
"11173","NM_001108243",16,4,6,8,9,11,9,2,14
"11174","NM_022290",0,0,0,0,0,0,0,0,0
"11175","NM_001100672",139,158,96,196,177,173,117,134,182
"11176","NM_080410",33,37,31,42,49,40,26,29,39
"11177","NM_001012230",7,3,4,3,3,3,3,2,2
"11178","NM_001024366",4,1,3,2,1,3,2,5,3
"11179","NM_012955",13,5,9,6,3,3,9,7,22
"11180","NM_001001799",1,1,1,1,3,3,1,0,1
"11181","NM_001135877",0,0,0,0,0,0,0,0,0
"11182","NM_001128065",28,38,27,12,17,10,25,30,36
"11183","NM_001047970",0,0,0,0,0,0,0,0,0
"11184","NM_001108820",250,260,224,359,383,360,330,274,315
"11185","NM_001014019",523,524,535,611,641,609,537,707,673
"11186","NM_001024367",62,79,58,60,47,55,52,82,120
"11187","NM_001014273",160,196,162,181,235,168,256,541,550
"11188","NM_001014274",21,21,16,26,31,20,25,14,26
"11189","NM_001007757",5,9,7,16,9,8,11,5,3
"11190","NM_001109368",1,0,0,0,0,2,0,0,1
"11191","NM_001037216",0,0,0,0,0,0,0,0,0
"11192","NM_207611",175,172,162,103,171,117,74,100,154
"11193","NM_001024267",2,1,0,0,1,0,1,2,1
"11194","NM_001077435",3,0,0,3,0,0,0,1,2
"11195","NM_001037554",2,5,2,3,2,1,3,3,7
"11196","NM_001109401",0,0,0,0,0,0,0,0,0
"11197","NM_001127502",112,80,87,147,110,142,140,322,417
"11198","NM_001037365",1,1,0,0,0,0,2,1,0
"11199","NM_053401",102,82,50,35,43,30,54,76,100
"11200","NM_001329156",0,0,0,0,0,0,0,0,0
"11201","NM_001014275",273,272,268,364,356,294,340,472,519
"11202","NM_001009675",21,33,17,11,23,12,21,19,22
"11203","NM_030990",50,35,33,27,28,23,35,32,56
"11204","NM_001191914",0,0,0,0,0,0,0,0,0
"11205","NM_001109018",0,0,0,0,0,0,0,1,0
"11206","NM_001109321",2,4,3,8,2,1,3,6,12
"11207","NM_001127377",0,0,0,0,0,0,0,0,1
"11208","NM_001173349",712,695,585,817,707,670,695,765,767
"11209","NM_001106846",936,1103,905,2447,2800,1998,1779,918,1041
"11210","NM_001109420",27,51,37,41,47,39,30,38,42
"11211","NM_001024890",0,0,0,0,0,0,0,0,0
"11212","NM_017243",137,195,136,159,124,162,306,421,458
"11213","NM_031345",276,445,365,261,352,540,248,220,235
"11214","NM_001037784",0,1,0,0,0,0,0,0,0
"11215","NM_053925",24,20,21,26,33,33,36,27,53
"11216","NM_001013961",0,0,0,0,0,0,0,0,0
"11217","NM_001108256",236,220,232,213,219,201,182,257,263
