"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_001025639",645.628079354797,5.57236385861231,0.405580216723886,2.24930428146003e-44,1.31996672917013e-41
"NM_001008557",57.5376213684154,0.840130048233829,0.325315125329488,0.00140033051379761,0.00915327426809663
"NM_057136",1517.40074433951,-0.405507319912425,0.131192766262993,0.000996408824430636,0.00703270300077868
"NM_001008367",519.703043479867,0.505768192764995,0.169454308453869,0.001096512061768,0.00757518437439857
"NM_022697",945.286373088917,0.513481730987723,0.16769368978876,0.000831294305706841,0.006133539822078
"NM_001109604",2032.12531536171,-1.18853439806607,0.323731520845395,2.20538954630128e-05,0.000304516729118699
"NM_001135849",1948.58514967049,-0.296862023695165,0.108357736548569,0.0042936996397361,0.0223090749112309
"NM_001191945",100.858200460947,0.974232945118702,0.247296285573127,1.08379551761462e-05,0.000168107665970091
"NM_001191946",421.930830115689,-0.416492661669753,0.150950799412327,0.00288650490534212,0.0163223508110968
"NM_001076793",121.813299449491,-0.49316092149391,0.218451214925807,0.00884964565286148,0.0385797800376293
"NM_001107477",88.0503291266611,-0.693991207632297,0.285951161304442,0.00307893414548502,0.0171624176141205
"NM_001277243",150.916656503078,1.30979779402315,0.216281379980072,1.31214918335006e-10,7.25666587629668e-09
"NM_024143",6021.51670521254,-1.8157548066874,0.155628479497795,1.34952428284049e-32,5.9395937498517e-30
"NM_131903",6853.99682203312,-5.0847823675891,0.253117961904307,6.178415901037e-91,1.63156517906635e-87
"NM_013027",173.277705613186,-0.876666690760764,0.265117779878913,0.000139354590071176,0.00142497825258648
"NM_001108475",286.351439894269,-0.579764586263346,0.226484813792606,0.00301704805616316,0.0168977087047993
"NM_001109416",60.6880460014565,0.68260617576496,0.341601536569997,0.00855512975405482,0.0376062570087728
"NM_212520",423.236306583998,0.636585828396861,0.234787130083602,0.00167139993621919,0.0105277266107831
"NM_012824",27.584555392303,0.769309375282348,0.421867367775283,0.00944596903435797,0.0406198512853905
"NM_001109419",2792.57616214329,-1.27318737805938,0.177656611286252,7.29711973040019e-14,7.41148804925165e-12
"NM_001085352",6869.60989878406,-1.53283446661551,0.219176951054503,2.13548939503101e-13,1.93898245607799e-11
"NM_001270684",41.3117298268741,0.632259025389369,0.325875939535727,0.0113373086633574,0.0464891271005605
"NM_001047107",26.4315366733772,-0.908292721259765,0.608896053646894,0.0111583553662796,0.045879995225384
"NM_001108476",33.0736141073192,1.09324216612503,0.394487728318007,0.000526637133957598,0.00425947017304296
"NM_001191622",88.4949492474482,-0.70858297752757,0.296596245314896,0.00323282617300076,0.0178693578573559
"NM_031774",803.944248294312,-0.611711400729714,0.187199543226872,0.00030725126741602,0.0027504196082334
"NM_001170335",469.075462028493,-0.633169730952186,0.291634344055778,0.00676159955452809,0.0312709177296323
"NM_012859",397.729519492547,0.924045285493738,0.312913769940445,0.000402974972408199,0.00344183382916249
"NM_012782",2937.30050193539,0.860635975746624,0.125522514943038,1.30689481283708e-12,1.07849452406235e-10
"NM_001198676",4361.67988793223,1.44597274582157,0.390841537822991,1.64969334453599e-05,0.000238381816666671
"NM_012692",7053.13913344901,0.496480139677665,0.197028781711913,0.00443337005302383,0.02289960287046
"NM_019303",476.643741545997,-0.841095144785253,0.308302480156673,0.00092054295036957,0.00660577118529468
"NM_134369",452.979933124202,-1.35435065115299,0.284285871385824,1.67639780962221e-07,4.5806076043909e-06
"NM_001170336",573.501065967157,-0.997410247620934,0.459331940122483,0.00277319451950694,0.0157321448493834
"NM_001106236",1785.89579282415,0.754176900423746,0.16764616926235,1.44655664751351e-06,2.95550829162189e-05
"NM_001107496",208.716561372572,0.64801152825401,0.172128406287181,4.43838915295072e-05,0.000545782358819772
"NM_001169146",2680.65153719403,0.587519907317044,0.169974411560156,0.000175954671517143,0.00173610678563573
"NM_133290",601.427131914304,-0.618228403747892,0.133049463316123,1.00000292712076e-06,2.14260262052264e-05
"NM_181091",88.5984276000574,-0.601200835209786,0.225919108994116,0.00217301197439037,0.0129097443675396
"NM_001106239",379.207271500054,0.52047237703689,0.188696069798651,0.00209579734746682,0.0125855073230768
"NM_001106243",51.8714995445128,-1.0732872309513,0.40110083549349,0.000709743453208954,0.00540997922008853
"NM_001100831",2268.97365789357,0.521649083816493,0.140004572042325,7.47214746965643e-05,0.000849604883982571
"NM_053806",41.3058305533294,-0.892518379647623,0.366128858722471,0.00189138576476751,0.0115885776294891
"NM_001170340",192.002139748735,1.68410431870722,0.275931632040042,7.88419243961331e-11,4.60114501323952e-09
"NM_001107502",18.0994891265281,-1.69781275425004,0.639719345459333,0.000492639300708468,0.00405592278517813
"NM_001005900",8.71173698911755,-1.23815850420503,0.91317861735235,0.00908426168757387,0.0393517605928854
"NM_212525",140.714938538655,-1.08371114250509,0.308114730753184,4.56230487257668e-05,0.000555203068767598
"NM_001100802",188.787596329265,-0.728343636040384,0.211647930381331,0.000120555203961571,0.0012620660252191
"NM_001038494",360.724975820044,0.405355299639683,0.166891557074731,0.00765376328466271,0.0344993475227042
"NM_001107503",132.552639389748,-1.1787707724344,0.2547390266064,3.81024052088719e-07,9.27363378390124e-06
"NM_032616",1455.87652459806,-0.514555617102808,0.122719390003262,1.05284808620777e-05,0.000164272294455136
"NM_001100579",394.771319924123,0.393146911160889,0.164801278977252,0.00893725928398955,0.038849493751762
"NM_001109141",19.0196955232067,0.962466623921211,0.640640025642097,0.00975392651509389,0.0415781782804426
"NM_053541",1172.24366043102,-0.634492485968736,0.320409295627901,0.0101382416222415,0.042682441712131
"NM_001106247",380.405430233718,0.622969769693278,0.154627606713282,1.62281625571901e-05,0.000235141400674347
"NM_001135835",3114.19658497888,-0.644244812850569,0.145209928482454,2.50052578116955e-06,4.79365768175933e-05
"NM_001013148",187.49696392245,-0.878380468754038,0.2377182611735,3.37420291967531e-05,0.00043470829734196
"NM_001106249",106.239055497276,-0.70547903643491,0.290529446897702,0.0029650787354383,0.0166507850517994
"NM_001004220",3748.88810429724,0.460328716489514,0.114959679523825,2.89010904288717e-05,0.000385944650063429
"NM_001014018",146.826196279283,1.03995416386747,0.259439594367897,7.22501585008144e-06,0.000120565311886904
"NM_019122",43.9585960759507,-1.85032973785944,0.539992953115777,3.59030825521414e-05,0.000457471967428552
"NM_031670",79.9078237437309,-1.10587678950763,0.351660488329888,0.000162978572590753,0.0016317939926788
"NM_172336",6228.21684764639,-1.92593272499898,0.242046151952012,9.47755138864833e-17,1.25139219147865e-14
"NM_001170426",544.850546838045,0.442783393877144,0.148506052469591,0.00134255041427238,0.00883023662886619
"NM_001108481",193.967309628675,-0.514161775020637,0.230610987077479,0.00877723274089381,0.0383432214400584
"NM_173340",918.304698479939,0.345202004741924,0.131669723522835,0.00538346409945701,0.0264950122134739
"NM_017124",50.8511147403827,-0.722671136104113,0.356944255582153,0.00720916203698063,0.0329370149639387
"NM_181369",18.0394115598935,-1.61315926543323,0.575646232693165,0.000348146608364035,0.00304678759250149
"NM_017059",195.079868894666,-0.466826917743577,0.184277268804601,0.00471446634961125,0.0240342220323087
"NM_053463",3744.57216633528,-0.549582327353956,0.136819043802899,2.0783064251077e-05,0.000288857246952798
"NM_199101",49.3687457414955,-1.03663118265669,0.777738408249349,0.00965725461194221,0.0413161524770942
"NM_012543",32.2278603979488,2.24196877680318,0.621345823085833,1.60117783526013e-05,0.00023328608929452
"NM_001012066",751.357667456654,-0.572970915028719,0.162620533259115,0.00013707896750457,0.00140579139199104
"NM_170718",35.0059890297822,1.09608466183593,0.369705850698321,0.000296856300509916,0.00267779086446306
"NM_001107513",196.166061462524,0.509944380084578,0.209979224456323,0.00546066966234788,0.0267165602794723
"NM_001009478",14085.1500064305,-0.859434280884497,0.27882250420372,0.000301967093020068,0.00271461991793275
"NM_017025",17458.6933018887,0.517563751673167,0.207595387415805,0.00448852443968811,0.0231082648519619
"NM_001106263",206.512154478072,0.719783466628043,0.218713017927262,0.000210387286637034,0.00200751662940108
"NM_001170562",51.5506566778424,2.44270912043572,0.327974384675638,6.86996909255518e-15,7.71994505581493e-13
"NM_001106266",1483.31209958187,-0.365212043456873,0.156914568351385,0.011431893884591,0.0467861662545271
"NM_001039006",479.365450674995,-0.655051414148155,0.319214884536336,0.00818746173674549,0.036322620044201
"NM_001108487",370.127745871364,-0.972871379132544,0.363297681253808,0.000805551441062284,0.00598889301745478
"NM_001106275",3054.62337212508,-2.40446543790899,0.346730025358845,2.29621908543357e-13,2.03823211759957e-11
"NM_053487",6662.69096235142,1.16289226439234,1.13719324402392,0.00962088100496898,0.0411772147712672
"NM_001134563",75.2606011246023,-0.657372746664767,0.297627072072311,0.00584051226438384,0.0281962207717946
"NM_001134962",58.0695069793895,1.15677654379669,0.395486839319263,0.000299686533711877,0.00269871172685299
"NM_001107528",254.803590786149,0.432750586371311,0.186802733287512,0.00941454701560352,0.0405405055547574
"NM_001108488",73.0132503575198,-0.784992230665463,0.302905381860891,0.00157712529889832,0.0100659664847511
"NM_019331",6431.17046993505,-0.427061641431079,0.146180240070051,0.00169259558484595,0.0106106155268414
"NM_017152",141.060392359518,0.630818117255956,0.188507260337759,0.000221547786870698,0.00209696171390249
"NM_001130728",575.268556402215,0.579533449808346,0.236612085492158,0.00410496035321419,0.0214550698718464
"NM_145785",60.5790859775907,2.2733799377774,0.411289466807408,1.97763045833646e-09,8.50331372829992e-08
"NM_001191626",32.2713963724457,-1.4142529832462,0.489097580372468,0.000271599773989709,0.00248858077116238
"NM_001100736",729.933466450918,-0.56675683715459,0.126114460956296,2.37532488861425e-06,4.58693908563661e-05
"NM_022623",1229.77729320795,-2.30612286953326,0.218586757759043,3.14724592340126e-27,1.03888620902773e-24
"NM_001034127",292.608697620846,1.40063363633521,0.214045604237569,5.47498994256229e-12,3.98843577677831e-10
"NM_001009290",602.106630627622,0.435824346047376,0.139419593660713,0.000855497357627866,0.00625290104760209
"NM_001009965",1986.21156459904,-1.16968545185424,1.12755973019065,0.00871919681004752,0.0381212234704188
"NM_001012345",4929.16134790803,-1.00963010276105,0.227791388246857,1.16139809485443e-06,2.44867227064816e-05
"NM_001009239",2661.84332093237,0.450022975036463,0.137939432508225,0.00049047702221136,0.00404127050360265
"NM_019354",819.48684871099,1.1616860341154,0.22746137107334,3.51887697575408e-08,1.11957522574971e-06
"NM_001108495",47.4061158222682,1.03187285764232,0.550688113743963,0.00474031582154579,0.0240968631793985
"NM_017255",970.361143033397,-1.6053785262241,0.174238892857346,2.49633271366192e-21,5.85972498986909e-19
"NM_001191560",128.234010668354,-0.592862382514725,0.210187695285004,0.00138822222220801,0.00909100516626359
"NM_022947",517.757163516736,0.575376042770698,0.153214358290088,5.6700369735653e-05,0.000666327870141221
"NM_001106283",72.7959926252787,-0.86049243227787,0.458305482336334,0.00655785939218185,0.0306456282739805
"NM_053371",358.678491168094,1.05596751055783,0.348448965970191,0.000251426151505151,0.00234198804087205
"NM_133539",25.8486171672992,1.20638296421873,0.422890942111416,0.000366443141541841,0.00317794655509562
"NM_031357",1915.28755447743,-0.502352416020289,0.164003103263092,0.000843257447893379,0.0061985584009031
"NM_024362",466.375886377397,-1.88500901610793,0.260128401280518,2.86585257730673e-14,3.05777785596879e-12
"NM_017278",1496.35137255561,0.457290556014047,0.139337357495918,0.000470962358352853,0.00391406403719999
"NM_031563",862.761596173999,0.728995118800383,0.132799213287402,9.36417243303372e-09,3.48746785519571e-07
"NM_053982",349.585589205473,0.76471822790183,0.186168585389467,8.06211387572831e-06,0.000132031176541579
"NM_198737",1867.73197057144,-0.742996120698578,0.148411170697993,1.20971807404049e-07,3.43501398281981e-06
"NM_012785",138.820811162472,1.20701118673819,0.248505499634838,1.20928520389206e-07,3.43501398281981e-06
"NM_001109153",248.615128346406,-1.14901315043436,0.24506649399573,2.89717437200737e-07,7.48236012017455e-06
"NM_001009688",1204.01504552122,-0.48962736784544,0.140702402956431,0.000206370459731138,0.0019774978176246
"NM_001006970",4446.81021905732,0.639394112803124,0.133250541864073,4.54487278934973e-07,1.07640114963904e-05
"NM_001100519",516.307132039419,-0.629399861340594,0.191244565408041,0.000268473719604923,0.00247385225114475
"NM_001034911",376.42211875607,0.449184239052951,0.166873302635923,0.00320600397868052,0.0177488128178107
"NM_001106294",1260.15544936487,0.643852317085244,0.135928054604678,6.10847146170997e-07,1.39360224730113e-05
"NM_001107549",988.69546715968,-0.357579865770925,0.131259755036388,0.00283312394648444,0.0160634934228208
"NM_019158",1618.82596668154,-1.59641409296561,0.398295259398161,4.00145085957598e-06,7.15183171399342e-05
"NM_147135",270.959842685813,-0.901770175669472,0.278291342714503,0.000164449008488409,0.0016418477095114
"NM_001013237",15.6700430594528,-1.27935927669585,0.806638723218536,0.00559581114180837,0.0272419597495159
"NM_001100662",2999.5628012894,0.54752405948921,0.129689647647487,8.91510054793797e-06,0.00014355214495102
"NM_001106295",1812.54802343222,0.483215585031984,0.146903355220536,0.000420874681524981,0.00357084277987821
"NM_031834",6095.86205999697,-0.721644173042675,0.267545407251708,0.00134952730444923,0.00886508514732412
"NM_001114502",243.285157607484,-0.511234227276966,0.169599728450568,0.000971192849570227,0.0068896642511822
"NM_053611",893.159423618696,1.52334025785523,0.335214864353862,4.16511329618377e-07,9.95386691121926e-06
"NM_130411",104.44723145995,-0.911605757803544,0.389357549377873,0.00219348458715965,0.0129948276467568
"NM_001135698",276.077352429113,-1.35658152214659,0.22963017150827,3.10602347614554e-10,1.60828068522183e-08
"NM_017347",416.434018934973,-0.548219342693344,0.171092272219331,0.000460965528601747,0.00385032555511637
"NM_012495",37.8752840361236,1.06608670809028,0.414450678322256,0.000950122280360258,0.00679035294143803
"NM_138899",546.796316859056,-0.428267720489602,0.189517975134381,0.0109561988390282,0.045242505213704
"NM_001009646",1979.90001206536,0.613833045126583,0.208141371518377,0.000879249859325985,0.00638317269007586
"NM_001108921",485.52244835526,-0.586678323626256,0.141846567548815,1.12722426950194e-05,0.00017356953292637
"NM_001012460",32.5178170771077,-0.862237013783989,0.396522769058679,0.00379771673163284,0.02021932703452
"NM_001033998",297.785303527965,-0.781160201480665,0.329211144671723,0.00272816024584778,0.0155518384656719
"NM_031125",576.672599421705,0.372237133857056,0.133836976470134,0.0031029612539549,0.0172508314344872
"NM_001014024",361.429894475915,-0.581310688759421,0.159650758494657,8.58068169030148e-05,0.000956094311125048
"NM_172322",33.1231969116575,-0.736043811553248,0.374836814201881,0.00808731489542472,0.035981362450824
"NM_001012137",879.587450964021,0.975140915698897,0.137739692363185,2.15538104918451e-13,1.93898245607799e-11
"NM_019244",532.350213423354,0.444920084489538,0.199577391605468,0.0112415065474867,0.0461500325150029
"NM_001011936",412.129184672927,-0.596790340798091,0.272294806163583,0.00723686451018666,0.0330350042442099
"NM_031721",1201.72777485587,-0.540157108457068,0.185959403194634,0.00124773798024559,0.00835225366624475
"NM_013084",1189.43049613266,-1.39991075607795,0.209406821592302,2.01940352644681e-12,1.60383153758328e-10
"NM_001107556",136.562456690082,-0.622281640447076,0.248353844365659,0.00308760325698003,0.0172016630820042
"NM_001271366",161.011563797118,0.829755707142668,0.491888654180249,0.00992735988575876,0.0420797361449718
"NM_032614",965.051097208554,0.692212223982862,0.169907061460583,1.11916261983647e-05,0.000172579777420914
"NM_001106309",98.3514183043923,0.507599695723473,0.231117820644984,0.00978218973229829,0.0416314545295193
"NM_031543",44032.7303969851,-0.617752797974674,0.217069793954219,0.00116946122785657,0.00796830882469845
"NM_001134507",1680.38769736938,-0.372276810886497,0.153909018869191,0.00865937926458765,0.0378910617944653
"NM_001106314",295.175193589624,-1.26632956370738,0.211351862022096,2.02622339032045e-10,1.09758962420282e-08
"NM_030833",94.3843363360213,-0.685456233992353,0.323694694640054,0.0065406480582728,0.0306109284180486
"NM_001136124",611.876833535866,-1.73950951152812,0.376621011281093,2.49365407504074e-07,6.58511699866383e-06
"NM_001106317",192.09316113224,-0.653239679953347,0.216956628370267,0.000640037766169557,0.00497111685591841
"NM_001047854",585.39605414302,0.84105294237808,0.369804502170548,0.00304746736642415,0.0170319565034594
"NM_001108509",3277.21870788627,1.08812838886406,0.546788312294337,0.0034425046767544,0.0187342487895707
"NM_001127541",190.556078807427,1.54125304064161,0.186243139653805,1.11084099361282e-17,1.80520206392803e-15
"NM_001013070",911.148469874972,-0.917880504682225,0.165211014318343,4.26398093628493e-09,1.74575312519293e-07
"NM_134334",5453.46004989143,0.711942518187886,0.136334738734161,4.21616356256113e-08,1.32941300630845e-06
"NM_017127",1549.72331956126,-1.35167559527086,0.393954138625176,4.23109424084639e-05,0.000522725713053338
"NM_199089",643.611180887619,-0.897891356271223,0.353025748287358,0.00134590200995861,0.00884677220360473
"NM_001106322",756.422136758311,0.49445723972673,0.177944127188822,0.00214269505207926,0.0127871682684255
"NM_001108513",294.867760948249,-0.800251609845294,0.22123403723145,5.28594862150854e-05,0.000630197238024771
"NM_012577",145.165665643595,-0.808072429433289,0.267508416752094,0.000418272948688898,0.00355162150884311
"NM_001134508",3530.55549114664,-1.45188799138648,0.480334095289157,0.000156890050462487,0.00157681218176523
"NM_001109498",996.052961189788,-0.581940041557368,0.268732496362234,0.00808262017977125,0.0359783889418136
"NM_001009603",436.800092019625,-1.06966683101148,0.401718271015983,0.000711550669184061,0.00541896879494682
"NM_001008369",300.516716993601,-0.634606253780142,0.207743011146861,0.00058355131726044,0.00462766709025678
"NM_001006972",2026.06251960452,0.47902990573751,0.125026875739293,5.58978029900836e-05,0.000658461214242195
